CustCode,Factory,BalToMfg
CUST0055,F2,138
CUST0039,F3,37
CUST0078,F2,242
CUST0016,F1,205
CUST0025,F2,275
CUST0051,F1,286
CUST0076,F2,66
CUST0065,F3,231
CUST0013,F3,351
CUST0066,F10,55
CUST0003,F4,303
CUST0079,F2,110
CUST0083,F9,394
CUST0022,F9,128
CUST0066,F2,17
CUST0052,F10,319
CUST0064,F3,134
CUST0046,F4,71
CUST0019,F4,144
CUST0065,F2,218
CUST0059,F9,4
CUST0033,F3,262
CUST0032,F2,322
CUST0063,F1,385
CUST0054,F10,383
CUST0093,F4,256
CUST0040,F1,115
CUST0076,F4,80
CUST0079,F9,125
CUST0018,F4,376
CUST0021,F9,279
CUST0085,F10,321
CUST0042,F1,90
CUST0015,F1,37
CUST0098,F10,59
CUST0064,F10,303
CUST0042,F9,191
CUST0059,F3,226
CUST0032,F4,119
CUST0054,F2,51
CUST0022,F10,94
CUST0054,F2,108
CUST0065,F4,342
CUST0090,F2,157
CUST0083,F9,1
CUST0008,F2,195
CUST0005,F3,151
CUST0059,F4,167
CUST0096,F2,96
CUST0032,F3,350
CUST0054,F4,368
CUST0063,F3,314
CUST0100,F9,47
CUST0023,F4,58
CUST0041,F10,266
CUST0022,F10,191
CUST0074,F1,61
CUST0020,F2,159
CUST0098,F10,291
CUST0030,F9,62
CUST0081,F9,324
CUST0052,F9,83
CUST0011,F10,227
CUST0069,F1,6
CUST0061,F1,63
CUST0021,F9,25
CUST0026,F1,276
CUST0087,F3,348
CUST0044,F2,114
CUST0064,F2,108
CUST0045,F9,295
CUST0053,F4,348
CUST0053,F2,381
CUST0091,F9,335
CUST0033,F9,236
CUST0046,F4,175
CUST0062,F3,121
CUST0046,F9,376
CUST0094,F1,64
CUST0051,F4,41
CUST0067,F9,93
CUST0090,F1,290
CUST0048,F9,23
CUST0038,F10,221
CUST0071,F2,38
CUST0076,F9,173
CUST0043,F1,125
CUST0063,F10,348
CUST0068,F1,185
CUST0078,F2,6
CUST0034,F1,358
CUST0050,F9,134
CUST0025,F10,16
CUST0006,F9,358
CUST0077,F4,254
CUST0095,F10,305
CUST0054,F4,208
CUST0035,F10,4
CUST0069,F2,189
CUST0094,F1,341
CUST0002,F1,121
CUST0032,F2,119
CUST0030,F2,174
CUST0010,F2,155
CUST0037,F2,22
CUST0096,F2,266
CUST0024,F9,222
CUST0093,F2,268
CUST0033,F10,202
CUST0063,F9,187
CUST0044,F3,238
CUST0035,F2,220
CUST0082,F10,32
CUST0065,F4,199
CUST0001,F1,171
CUST0035,F10,16
CUST0062,F1,98
CUST0010,F3,349
CUST0070,F10,6
CUST0095,F2,121
CUST0007,F1,239
CUST0018,F1,61
CUST0093,F3,310
CUST0084,F2,42
CUST0067,F2,242
CUST0021,F3,128
CUST0016,F10,128
CUST0051,F9,347
CUST0006,F10,14
CUST0075,F10,372
CUST0034,F1,108
CUST0022,F1,75
CUST0006,F4,223
CUST0004,F9,216
CUST0073,F10,367
CUST0068,F1,317
CUST0060,F3,197
CUST0026,F1,285
CUST0086,F3,324
CUST0081,F9,291
CUST0036,F1,344
CUST0009,F3,350
CUST0070,F10,124
CUST0044,F1,353
CUST0001,F9,258
CUST0003,F2,95
CUST0006,F10,252
CUST0029,F9,399
CUST0098,F2,385
CUST0072,F1,156
CUST0006,F2,299
CUST0073,F2,64
CUST0074,F1,159
CUST0075,F2,239
CUST0025,F9,378
CUST0096,F4,100
CUST0002,F9,205
CUST0085,F1,90
CUST0049,F3,59
CUST0003,F10,145
CUST0023,F10,241
CUST0033,F4,21
CUST0005,F3,285
CUST0081,F2,239
CUST0012,F9,355
CUST0094,F9,389
CUST0030,F10,397
CUST0011,F10,104
CUST0002,F4,73
CUST0074,F10,22
CUST0012,F10,259
CUST0013,F4,72
CUST0090,F1,163
CUST0017,F9,228
CUST0040,F9,260
CUST0044,F2,71
CUST0011,F9,326
CUST0093,F4,277
CUST0087,F2,197
CUST0046,F1,323
CUST0098,F3,111
CUST0039,F3,76
CUST0016,F1,187
CUST0071,F2,400
CUST0073,F9,392
CUST0100,F10,63
CUST0071,F10,319
CUST0025,F1,355
CUST0011,F4,120
CUST0029,F1,48
CUST0039,F3,208
CUST0085,F1,173
CUST0013,F9,173
CUST0041,F4,100
CUST0016,F2,44
CUST0034,F3,368
CUST0081,F2,176
CUST0087,F4,139
CUST0018,F2,249
CUST0094,F10,63
CUST0082,F9,341
CUST0090,F3,195
CUST0073,F3,311
CUST0047,F4,387
CUST0077,F4,60
CUST0036,F3,55
CUST0005,F2,321
CUST0092,F2,110
CUST0057,F10,330
CUST0011,F2,393
CUST0023,F2,330
CUST0066,F1,326
CUST0007,F2,320
CUST0070,F4,289
CUST0004,F4,380
CUST0068,F2,150
CUST0025,F4,300
CUST0099,F10,233
CUST0063,F1,75
CUST0043,F4,168
CUST0048,F2,311
CUST0019,F9,46
CUST0030,F2,230
CUST0065,F2,257
CUST0023,F2,30
CUST0099,F1,338
CUST0063,F10,364
CUST0001,F2,279
CUST0050,F2,19
CUST0099,F4,333
CUST0094,F2,382
CUST0085,F9,110
CUST0047,F1,378
CUST0099,F10,255
CUST0080,F2,251
CUST0063,F4,45
CUST0049,F2,72
CUST0033,F3,107
CUST0042,F4,304
CUST0038,F10,315
CUST0041,F1,351
CUST0062,F3,166
CUST0006,F2,15
CUST0031,F3,206
CUST0086,F10,316
CUST0054,F1,95
CUST0018,F2,273
CUST0007,F9,134
CUST0006,F2,228
CUST0068,F9,316
CUST0034,F4,118
CUST0032,F4,385
CUST0002,F2,255
CUST0014,F3,87
CUST0004,F9,259
CUST0080,F2,29
CUST0011,F9,68
CUST0075,F9,69
CUST0036,F1,76
CUST0013,F10,350
CUST0005,F9,39
CUST0098,F2,161
CUST0081,F4,85
CUST0009,F2,47
CUST0035,F1,86
CUST0008,F1,358
CUST0002,F4,104
CUST0064,F4,204
CUST0052,F4,308
CUST0016,F10,114
CUST0078,F1,286
CUST0034,F1,106
CUST0060,F3,13
CUST0051,F2,203
CUST0035,F4,248
CUST0093,F10,192
CUST0041,F1,206
CUST0061,F9,230
CUST0082,F4,182
CUST0052,F4,122
CUST0074,F2,160
CUST0072,F1,357
CUST0078,F10,57
CUST0042,F2,3
CUST0089,F9,267
CUST0048,F9,118
CUST0019,F10,338
CUST0032,F9,177
CUST0095,F4,237
CUST0017,F9,216
CUST0077,F1,205
CUST0015,F1,181
CUST0006,F9,58
CUST0030,F3,253
CUST0054,F10,133
CUST0005,F9,284
CUST0020,F1,326
CUST0003,F1,13
CUST0056,F10,157
CUST0070,F4,118
CUST0012,F1,103
CUST0058,F4,21
CUST0034,F1,292
CUST0031,F3,299
CUST0023,F2,159
CUST0097,F10,147
CUST0080,F1,336
CUST0056,F9,57
CUST0052,F3,277
CUST0076,F10,60
CUST0088,F4,173
CUST0070,F10,366
CUST0013,F9,207
CUST0031,F10,183
CUST0049,F1,325
CUST0067,F9,365
CUST0089,F9,38
CUST0094,F10,245
CUST0024,F10,191
CUST0005,F4,94
CUST0035,F1,129
CUST0036,F3,46
CUST0009,F3,103
CUST0013,F1,246
CUST0048,F2,240
CUST0057,F1,263
CUST0074,F4,275
CUST0045,F3,268
CUST0078,F9,175
CUST0091,F1,8
CUST0090,F10,314
CUST0053,F10,353
CUST0005,F2,154
CUST0066,F1,136
CUST0024,F1,348
CUST0043,F1,208
CUST0007,F3,191
CUST0072,F9,96
CUST0021,F2,193
CUST0044,F4,163
CUST0070,F4,311
CUST0020,F2,8
CUST0013,F1,286
CUST0032,F10,120
CUST0084,F1,79
CUST0001,F2,8
CUST0055,F9,263
CUST0052,F4,35
CUST0088,F10,65
CUST0031,F2,291
CUST0058,F4,106
CUST0010,F9,313
CUST0039,F10,131
CUST0080,F9,184
CUST0025,F3,276
CUST0065,F9,28
CUST0010,F10,283
CUST0001,F9,1
CUST0035,F3,269
CUST0046,F4,366
CUST0015,F4,119
CUST0099,F9,66
CUST0043,F10,91
CUST0079,F9,370
CUST0007,F1,40
CUST0079,F1,142
CUST0075,F2,42
CUST0034,F4,302
CUST0027,F9,318
CUST0058,F10,13
CUST0063,F2,110
CUST0068,F1,71
CUST0085,F10,342
CUST0087,F9,348
CUST0057,F1,175
CUST0030,F1,340
CUST0085,F4,1
CUST0054,F2,353
CUST0064,F10,386
CUST0039,F9,144
CUST0063,F3,69
CUST0063,F9,396
CUST0083,F10,208
CUST0016,F10,99
CUST0028,F2,173
CUST0051,F4,211
CUST0073,F4,49
CUST0085,F3,86
CUST0029,F10,156
CUST0058,F1,122
CUST0075,F10,395
CUST0037,F3,180
CUST0058,F9,174
CUST0055,F2,395
CUST0049,F10,128
CUST0034,F3,341
CUST0022,F10,327
CUST0036,F3,5
CUST0078,F1,201
CUST0092,F3,244
CUST0076,F10,250
CUST0008,F10,296
CUST0043,F9,100
CUST0026,F9,152
CUST0092,F2,311
CUST0022,F10,333
CUST0089,F2,222
CUST0088,F2,269
CUST0043,F4,309
CUST0056,F3,1
CUST0003,F9,325
CUST0041,F4,394
CUST0020,F2,95
CUST0042,F10,75
CUST0058,F9,141
CUST0027,F3,90
CUST0061,F10,47
CUST0056,F9,370
CUST0082,F4,309
CUST0068,F2,3
CUST0032,F2,105
CUST0092,F1,297
CUST0077,F10,382
CUST0029,F3,278
CUST0085,F4,111
CUST0092,F3,28
CUST0004,F1,255
CUST0092,F2,138
CUST0096,F4,227
CUST0001,F10,248
CUST0021,F10,298
CUST0061,F2,390
CUST0013,F4,365
CUST0004,F3,136
CUST0003,F4,104
CUST0083,F3,255
CUST0099,F2,365
CUST0091,F1,82
CUST0067,F2,283
CUST0061,F3,325
CUST0082,F2,352
CUST0067,F3,39
CUST0073,F2,310
CUST0035,F10,229
CUST0033,F2,357
CUST0024,F2,115
CUST0024,F10,59
CUST0023,F2,10
CUST0008,F4,118
CUST0002,F1,176
CUST0043,F1,393
CUST0035,F4,187
CUST0085,F10,73
CUST0059,F10,110
CUST0063,F3,21
CUST0082,F10,281
CUST0022,F4,131
CUST0003,F3,324
CUST0079,F3,87
CUST0015,F10,235
CUST0077,F2,219
CUST0044,F9,371
CUST0050,F2,247
CUST0071,F10,351
CUST0041,F4,291
CUST0066,F1,31
CUST0053,F9,348
CUST0077,F2,124
CUST0095,F4,163
CUST0039,F2,16
CUST0011,F10,127
CUST0008,F10,205
CUST0027,F4,110
CUST0094,F10,245
CUST0066,F10,33
CUST0039,F1,62
CUST0020,F4,390
CUST0001,F1,249
CUST0071,F10,383
CUST0092,F9,110
CUST0086,F2,18
CUST0071,F2,68
CUST0047,F1,257
CUST0077,F1,27
CUST0005,F9,384
CUST0070,F2,43
CUST0087,F9,75
CUST0018,F9,233
CUST0001,F2,360
CUST0056,F9,93
CUST0017,F9,243
CUST0020,F10,343
CUST0076,F4,358
CUST0021,F3,76
CUST0100,F4,179
CUST0076,F9,214
CUST0077,F9,341
CUST0091,F2,213
CUST0024,F3,297
CUST0005,F1,362
CUST0093,F2,228
CUST0021,F10,43
CUST0025,F4,367
CUST0016,F9,400
CUST0020,F1,197
CUST0071,F1,174
CUST0058,F10,85
CUST0038,F2,265
CUST0043,F2,81
CUST0014,F3,330
CUST0041,F10,393
CUST0054,F2,169
CUST0050,F3,185
CUST0099,F2,295
CUST0033,F1,39
CUST0059,F9,72
CUST0034,F1,5
CUST0002,F4,162
CUST0084,F4,229
CUST0019,F10,45
CUST0097,F4,195
CUST0097,F10,254
CUST0067,F1,94
CUST0020,F1,325
CUST0039,F1,339
CUST0068,F1,190
CUST0095,F2,177
CUST0093,F3,191
CUST0007,F3,173
CUST0021,F1,133
CUST0070,F10,345
CUST0006,F1,264
CUST0018,F10,225
CUST0021,F9,290
CUST0042,F4,97
CUST0055,F2,184
CUST0013,F9,324
CUST0045,F3,106
CUST0086,F9,106
CUST0095,F1,136
CUST0023,F3,311
CUST0097,F4,111
CUST0091,F1,265
CUST0090,F3,264
CUST0099,F2,158
CUST0060,F2,348
CUST0099,F3,298
CUST0062,F1,233
CUST0100,F2,108
CUST0047,F1,206
CUST0033,F10,119
CUST0062,F4,307
CUST0035,F3,134
CUST0039,F1,19
CUST0063,F3,206
CUST0100,F4,90
CUST0017,F10,252
CUST0093,F1,351
CUST0032,F10,236
CUST0007,F3,397
CUST0046,F1,107
CUST0014,F9,81
CUST0083,F10,339
CUST0027,F9,156
CUST0083,F3,111
CUST0039,F2,103
CUST0038,F1,269
CUST0072,F2,46
CUST0067,F10,388
CUST0087,F1,396
CUST0075,F4,13
CUST0018,F1,228
CUST0027,F1,220
CUST0033,F10,12
CUST0019,F2,251
CUST0055,F2,320
CUST0060,F1,82
CUST0078,F4,374
CUST0015,F9,388
CUST0087,F10,295
CUST0054,F2,327
CUST0040,F3,286
CUST0032,F10,32
CUST0010,F4,130
CUST0066,F9,209
CUST0045,F1,114
CUST0044,F4,122
CUST0004,F3,188
CUST0025,F10,11
CUST0081,F2,114
CUST0087,F1,152
CUST0045,F4,259
CUST0040,F3,43
CUST0008,F3,244
CUST0070,F9,183
CUST0031,F10,342
CUST0030,F4,56
CUST0068,F4,185
CUST0031,F9,152
CUST0083,F1,51
CUST0041,F2,26
CUST0091,F1,191
CUST0022,F2,180
CUST0039,F10,381
CUST0032,F9,384
CUST0092,F9,314
CUST0071,F1,218
CUST0030,F4,386
CUST0080,F2,321
CUST0047,F3,203
CUST0065,F10,247
CUST0012,F3,167
CUST0057,F1,383
CUST0006,F1,131
CUST0064,F4,16
CUST0046,F10,354
CUST0006,F3,200
CUST0008,F3,394
CUST0029,F1,196
CUST0012,F1,110
CUST0081,F4,223
CUST0085,F3,63
CUST0050,F10,162
CUST0002,F9,330
CUST0003,F3,303
CUST0067,F4,75
CUST0084,F2,101
CUST0071,F10,200
CUST0068,F4,126
CUST0090,F3,269
CUST0009,F1,192
CUST0087,F10,335
CUST0055,F1,141
CUST0053,F4,169
CUST0046,F9,378
CUST0090,F1,250
CUST0043,F2,201
CUST0061,F2,163
CUST0046,F2,5
CUST0055,F2,216
CUST0050,F1,386
CUST0062,F3,365
CUST0018,F2,323
CUST0023,F2,65
CUST0008,F1,338
CUST0076,F4,200
CUST0022,F2,77
CUST0055,F1,7
CUST0068,F4,275
CUST0048,F4,256
CUST0099,F3,386
CUST0049,F2,53
CUST0084,F1,25
CUST0024,F3,234
CUST0016,F1,175
CUST0025,F1,82
CUST0041,F4,258
CUST0072,F9,310
CUST0020,F3,371
CUST0053,F1,274
CUST0035,F3,246
CUST0048,F9,321
CUST0090,F10,162
CUST0094,F3,62
CUST0069,F3,253
CUST0052,F4,303
CUST0084,F4,252
CUST0004,F10,210
CUST0087,F2,38
CUST0078,F1,309
CUST0075,F9,0
CUST0028,F9,242
CUST0056,F1,201
CUST0007,F1,183
CUST0088,F4,92
CUST0078,F3,369
CUST0009,F9,39
CUST0089,F3,318
CUST0075,F9,343
CUST0079,F10,323
CUST0034,F1,354
CUST0039,F3,59
CUST0089,F3,223
CUST0060,F3,277
CUST0037,F9,278
CUST0031,F10,359
CUST0009,F10,22
CUST0025,F1,173
CUST0082,F9,59
CUST0086,F10,263
CUST0004,F10,151
CUST0035,F2,7
CUST0033,F4,304
CUST0080,F2,119
CUST0017,F3,127
CUST0051,F3,124
CUST0067,F4,387
CUST0097,F3,188
CUST0056,F4,142
CUST0095,F2,136
CUST0005,F9,16
CUST0061,F2,25
CUST0065,F3,182
CUST0092,F3,275
CUST0059,F2,196
CUST0039,F4,117
CUST0098,F9,195
CUST0016,F4,88
CUST0029,F1,148
CUST0030,F2,360
CUST0007,F10,230
CUST0029,F3,341
CUST0047,F2,20
CUST0087,F10,391
CUST0022,F9,136
CUST0079,F4,188
CUST0076,F2,209
CUST0050,F3,239
CUST0024,F1,27
CUST0013,F1,359
CUST0085,F3,391
CUST0003,F3,322
CUST0045,F4,305
CUST0084,F4,312
CUST0063,F2,399
CUST0004,F4,142
CUST0066,F9,259
CUST0073,F10,22
CUST0038,F9,296
CUST0098,F9,163
CUST0038,F9,76
CUST0012,F1,52
CUST0057,F4,19
CUST0021,F10,279
CUST0092,F4,140
CUST0025,F3,83
CUST0090,F2,142
CUST0009,F1,55
CUST0051,F10,336
CUST0042,F1,184
CUST0051,F3,206
CUST0085,F4,203
CUST0059,F1,208
CUST0053,F10,115
CUST0086,F4,42
CUST0030,F4,1
CUST0094,F10,180
CUST0034,F10,31
CUST0018,F4,262
CUST0085,F1,31
CUST0048,F4,316
CUST0086,F1,279
CUST0048,F4,168
CUST0076,F1,85
CUST0019,F9,331
CUST0072,F10,389
CUST0040,F10,226
CUST0003,F4,312
CUST0096,F1,100
CUST0023,F3,101
CUST0073,F4,292
CUST0024,F2,108
CUST0002,F3,312
CUST0057,F10,257
CUST0014,F2,8
CUST0034,F3,400
CUST0001,F3,62
CUST0004,F10,19
CUST0012,F10,352
CUST0082,F2,223
CUST0080,F10,385
CUST0035,F1,384
CUST0020,F9,187
CUST0087,F9,194
CUST0092,F4,264
CUST0099,F2,248
CUST0059,F10,193
CUST0012,F10,81
CUST0052,F3,369
CUST0077,F1,62
CUST0073,F10,301
CUST0032,F3,82
CUST0036,F9,400
CUST0100,F10,380
CUST0027,F2,318
CUST0062,F4,203
CUST0001,F2,147
CUST0063,F4,88
CUST0025,F3,130
CUST0079,F1,74
CUST0064,F9,237
CUST0042,F1,312
CUST0100,F1,268
CUST0084,F10,11
CUST0017,F2,199
CUST0017,F3,357
CUST0056,F3,162
CUST0062,F9,67
CUST0072,F3,99
CUST0076,F3,394
CUST0085,F9,45
CUST0060,F1,199
CUST0021,F9,142
CUST0019,F10,4
CUST0070,F1,194
CUST0012,F3,231
CUST0001,F10,215
CUST0097,F4,76
CUST0082,F9,390
CUST0083,F10,184
CUST0030,F4,157
CUST0092,F2,321
CUST0047,F3,348
CUST0094,F3,141
CUST0047,F4,299
CUST0067,F3,32
CUST0012,F1,70
CUST0093,F4,7
CUST0001,F3,362
CUST0046,F3,250
CUST0040,F10,182
CUST0060,F1,386
CUST0090,F10,240
CUST0015,F4,323
CUST0075,F10,150
CUST0088,F4,66
CUST0014,F3,234
CUST0064,F1,60
CUST0037,F1,2
CUST0092,F9,70
CUST0033,F10,108
CUST0057,F9,74
CUST0033,F9,162
CUST0089,F3,310
CUST0030,F10,375
CUST0009,F2,268
CUST0005,F3,397
CUST0091,F10,295
CUST0026,F4,248
CUST0049,F2,319
CUST0026,F2,17
CUST0016,F2,152
CUST0078,F1,41
CUST0085,F1,143
CUST0076,F4,72
CUST0040,F10,108
CUST0027,F10,275
CUST0067,F3,123
CUST0011,F2,376
CUST0073,F3,272
CUST0022,F2,52
CUST0053,F3,121
CUST0032,F3,207
CUST0100,F4,246
CUST0060,F9,70
CUST0004,F3,75
CUST0030,F4,367
CUST0022,F10,84
CUST0095,F2,375
CUST0058,F4,213
CUST0088,F10,71
CUST0088,F4,12
CUST0016,F1,240
CUST0064,F2,354
CUST0066,F10,376
CUST0048,F2,61
CUST0005,F4,335
CUST0069,F10,400
CUST0002,F3,149
CUST0008,F1,344
CUST0075,F3,193
CUST0097,F9,159
CUST0006,F1,60
CUST0084,F9,4
CUST0043,F3,123
CUST0013,F1,373
CUST0062,F2,152
CUST0060,F2,2
CUST0028,F4,364
CUST0006,F9,307
CUST0050,F2,20
CUST0084,F4,242
CUST0002,F3,206
CUST0091,F9,141
CUST0045,F2,67
CUST0047,F9,0
CUST0049,F3,67
CUST0040,F10,380
CUST0028,F2,50
CUST0072,F2,26
CUST0073,F9,102
CUST0068,F10,35
CUST0096,F1,326
CUST0035,F3,277
CUST0005,F2,170
CUST0063,F2,386
CUST0070,F9,307
CUST0053,F1,141
CUST0034,F10,377
CUST0089,F1,163
CUST0096,F9,83
CUST0045,F4,383
CUST0089,F4,300
CUST0067,F1,44
CUST0073,F9,45
CUST0085,F2,338
CUST0029,F3,381
CUST0051,F1,252
CUST0063,F2,246
CUST0084,F1,22
CUST0082,F2,381
CUST0016,F9,107
CUST0005,F3,93
CUST0027,F10,383
CUST0012,F1,53
CUST0008,F3,331
CUST0019,F4,268
CUST0096,F1,24
CUST0021,F1,128
CUST0027,F10,111
CUST0028,F10,141
CUST0063,F3,178
CUST0050,F4,358
CUST0076,F9,265
CUST0070,F3,253
CUST0038,F3,400
CUST0049,F3,177
CUST0083,F9,329
CUST0093,F10,119
CUST0031,F1,81
CUST0067,F4,247
CUST0052,F4,22
CUST0076,F4,78
CUST0026,F3,187
CUST0087,F1,142
CUST0056,F4,119
CUST0015,F4,81
CUST0026,F2,32
CUST0024,F1,95
CUST0012,F3,21
CUST0004,F2,383
CUST0097,F4,310
CUST0009,F1,318
CUST0070,F9,256
CUST0037,F10,188
CUST0041,F1,71
CUST0077,F3,66
CUST0033,F10,75
CUST0033,F4,58
CUST0044,F4,379
CUST0059,F1,267
CUST0026,F9,43
CUST0021,F4,211
CUST0020,F10,183
CUST0046,F3,22
CUST0041,F3,394
CUST0072,F4,135
CUST0053,F3,327
CUST0003,F10,352
CUST0026,F3,291
CUST0001,F1,343
CUST0057,F9,82
CUST0023,F4,285
CUST0034,F4,389
CUST0027,F9,89
CUST0096,F9,64
CUST0053,F1,204
CUST0072,F10,9
CUST0008,F1,310
CUST0030,F4,326
CUST0070,F3,51
CUST0036,F3,243
CUST0047,F10,281
CUST0043,F1,206
CUST0048,F1,246
CUST0024,F3,352
CUST0046,F10,49
CUST0032,F9,385
CUST0012,F1,80
CUST0040,F10,82
CUST0014,F4,29
CUST0003,F2,53
CUST0029,F3,93
CUST0016,F2,124
CUST0039,F2,153
CUST0012,F4,360
CUST0020,F4,400
CUST0096,F9,14
CUST0008,F4,296
CUST0059,F4,326
CUST0037,F3,363
CUST0025,F1,282
CUST0072,F1,17
CUST0037,F1,55
CUST0077,F2,48
CUST0002,F9,187
CUST0057,F9,362
CUST0091,F1,51
CUST0001,F9,366
CUST0020,F3,41
CUST0020,F4,294
CUST0030,F4,137
CUST0082,F9,318
CUST0022,F2,60
CUST0030,F2,172
CUST0055,F9,197
CUST0023,F4,366
CUST0092,F10,169
CUST0064,F9,69
CUST0073,F3,180
CUST0014,F4,283
CUST0008,F3,253
CUST0071,F10,333
CUST0028,F4,87
CUST0058,F9,269
CUST0060,F4,330
CUST0094,F9,160
CUST0034,F9,84
CUST0099,F1,166
CUST0077,F1,106
CUST0025,F2,131
CUST0019,F9,105
CUST0043,F9,375
CUST0077,F4,216
CUST0058,F9,240
CUST0069,F4,286
CUST0094,F10,278
CUST0081,F2,112
CUST0072,F4,324
CUST0061,F9,306
CUST0094,F9,379
CUST0077,F10,281
CUST0083,F9,151
CUST0065,F3,341
CUST0031,F1,116
CUST0053,F9,69
CUST0038,F4,171
CUST0079,F2,356
CUST0061,F10,220
CUST0009,F9,32
CUST0079,F3,122
CUST0098,F1,146
CUST0098,F9,77
CUST0090,F2,164
CUST0001,F2,45
CUST0026,F2,264
CUST0042,F2,325
CUST0041,F9,358
CUST0024,F10,61
CUST0063,F2,352
CUST0070,F2,121
CUST0084,F9,325
CUST0092,F1,206
CUST0021,F1,55
CUST0017,F3,9
CUST0059,F1,166
CUST0098,F9,396
CUST0068,F3,299
CUST0098,F4,304
CUST0083,F2,161
CUST0097,F10,57
CUST0072,F9,146
CUST0067,F1,150
CUST0042,F4,113
CUST0011,F9,48
CUST0072,F10,24
CUST0098,F1,177
CUST0097,F9,57
CUST0075,F9,8
CUST0056,F1,394
CUST0059,F9,106
CUST0018,F1,189
CUST0060,F10,133
CUST0022,F1,118
CUST0020,F1,377
CUST0053,F4,52
CUST0096,F10,78
CUST0050,F1,359
CUST0073,F1,211
CUST0030,F10,198
CUST0009,F4,244
CUST0077,F10,360
CUST0033,F2,135
CUST0005,F9,293
CUST0078,F2,132
CUST0067,F9,298
CUST0079,F3,276
CUST0035,F2,233
CUST0005,F1,101
CUST0014,F9,218
CUST0086,F9,350
CUST0098,F4,178
CUST0050,F10,222
CUST0057,F2,224
CUST0007,F4,400
CUST0046,F9,213
CUST0025,F9,330
CUST0054,F4,378
CUST0012,F2,93
CUST0050,F4,103
CUST0016,F1,287
CUST0073,F2,158
CUST0097,F9,32
CUST0080,F10,278
CUST0083,F1,155
